32,?,115745,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,116632,Assoc-acdm,12,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
54,Local-gov,288825,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
32,Private,132601,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
50,Private,193374,1st-4th,2,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
24,Private,170070,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,20,United-States,<=50K
37,Private,126708,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,60,United-States,<=50K
52,Private,35598,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
38,Private,33983,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,192776,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,United-States,>50K
30,Private,118551,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,16,United-States,>50K
60,Private,201965,Some-college,10,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,>50K
22,?,139883,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
35,Private,285020,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,303990,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K
67,Private,49401,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K
46,Private,279196,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
17,Private,211870,9th,5,Never-married,Other-service,Not-in-family,White,Male,0,0,6,United-States,<=50K
22,Private,281432,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
27,Private,161155,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,197904,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
33,Private,111746,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Portugal,<=50K
43,Self-emp-not-inc,170721,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
28,State-gov,70100,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,<=50K
41,Private,193626,HS-grad,9,Married-spouse-absent,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
52,?,271749,12th,8,Never-married,?,Other-relative,Black,Male,594,0,40,United-States,<=50K
25,Private,189775,Some-college,10,Married-spouse-absent,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,<=50K
63,?,401531,1st-4th,2,Married-civ-spouse,?,Husband,White,Male,0,0,35,United-States,<=50K
59,Local-gov,286967,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
45,Local-gov,164427,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
38,Private,91039,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,United-States,>50K
40,Private,347934,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
46,Federal-gov,371373,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,32220,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,<=50K
34,Private,187251,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,25,United-States,<=50K
33,Private,178107,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,20,United-States,<=50K
41,Private,343121,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,36,United-States,<=50K
20,Private,262749,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,403107,5th-6th,3,Never-married,Other-service,Own-child,White,Male,0,0,40,El-Salvador,<=50K
26,Private,64293,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
72,?,303588,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,<=50K
23,Local-gov,324960,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,Poland,<=50K
62,Local-gov,114060,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,48925,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
58,Private,180980,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,42,France,<=50K
25,Private,181054,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,388093,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,<=50K
19,Private,249609,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,8,United-States,<=50K
43,Private,112131,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
47,Local-gov,543162,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
39,Private,91996,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Private,141944,Assoc-voc,11,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,1380,42,United-States,<=50K
53,?,251804,5th-6th,3,Widowed,?,Unmarried,Black,Female,0,0,30,United-States,<=50K
32,Private,37070,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
34,Private,337587,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
28,Private,189346,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
57,?,222216,Assoc-voc,11,Widowed,?,Unmarried,White,Female,0,0,38,United-States,<=50K
25,Private,267044,Some-college,10,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,20,United-States,<=50K
20,?,214635,Some-college,10,Never-married,?,Own-child,White,Male,0,0,24,United-States,<=50K
21,?,204226,Some-college,10,Never-married,?,Unmarried,White,Female,0,0,35,United-States,<=50K
34,Private,108116,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
38,Self-emp-inc,99146,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,80,United-States,>50K
50,Private,196232,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,>50K
24,Local-gov,248344,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,50,United-States,<=50K
37,Local-gov,186035,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,>50K
44,Private,177905,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,58,United-States,>50K
28,Private,85812,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
42,Private,221172,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
74,Private,99183,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,9,United-States,<=50K
38,Self-emp-not-inc,190387,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
44,Self-emp-not-inc,202692,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,109339,11th,7,Divorced,Machine-op-inspct,Unmarried,Other,Female,0,0,46,Puerto-Rico,<=50K
26,Private,108658,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,197202,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
41,Private,101739,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,>50K
67,Private,231559,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,48,United-States,>50K
39,Local-gov,207853,12th,8,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,<=50K
57,Private,190942,1st-4th,2,Widowed,Priv-house-serv,Not-in-family,Black,Female,0,0,30,United-States,<=50K
29,Private,102345,Assoc-voc,11,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Self-emp-inc,41493,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,45,United-States,<=50K
34,?,190027,HS-grad,9,Never-married,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
44,Private,210525,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,133937,Doctorate,16,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
30,Private,237903,Some-college,10,Never-married,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Private,163862,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,201872,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
32,Private,84179,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,45,United-States,<=50K
58,Private,51662,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,8,United-States,<=50K
35,Local-gov,233327,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,259510,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,36,United-States,<=50K
28,Private,184831,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
46,Self-emp-not-inc,245724,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
36,Self-emp-not-inc,27053,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
72,Private,205343,11th,7,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
35,Private,229328,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,United-States,<=50K
33,Federal-gov,319560,Assoc-voc,11,Divorced,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,>50K
69,Private,136218,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,54576,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,323069,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,20,?,<=50K
34,Private,148291,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,32,United-States,<=50K
30,Private,152453,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
28,Private,114053,Bachelors,13,Never-married,Transport-moving,Not-in-family,White,Male,0,0,55,United-States,<=50K
54,Private,212960,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,>50K
47,Private,264052,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
24,Private,82804,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States,<=50K
52,Self-emp-not-inc,334273,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
20,Private,27337,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,48,United-States,<=50K
43,Self-emp-inc,188436,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,0,45,United-States,<=50K
45,Private,433665,7th-8th,4,Separated,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K
29,Self-emp-not-inc,110663,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K
47,Private,87490,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,0,0,42,United-States,<=50K
24,Private,354351,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
51,Private,95469,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,242718,11th,7,Never-married,Sales,Own-child,White,Male,0,0,12,United-States,<=50K
37,Private,22463,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,40,United-States,>50K
27,Private,158156,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,70,United-States,<=50K
29,Private,350162,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,>50K
18,?,165532,12th,8,Never-married,?,Own-child,White,Male,0,0,25,United-States,<=50K
36,Self-emp-not-inc,28738,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,0,0,35,United-States,<=50K
58,Local-gov,283635,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Self-emp-not-inc,86646,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
65,?,195733,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,>50K
57,Private,69884,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
59,Private,199713,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,181659,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
31,Self-emp-not-inc,340939,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,197747,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,24,United-States,<=50K
29,Private,34292,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,60,United-States,<=50K
18,Private,156764,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
52,Private,25826,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,47,United-States,>50K
57,Self-emp-inc,103948,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,80,United-States,<=50K
42,?,137390,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
55,?,105138,HS-grad,9,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
60,Private,39352,7th-8th,4,Never-married,Transport-moving,Not-in-family,White,Male,0,0,48,United-States,>50K
31,Private,168387,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,Canada,>50K
23,Private,117789,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
27,Private,267147,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
23,?,99399,Some-college,10,Never-married,?,Unmarried,Amer-Indian-Eskimo,Female,0,0,25,United-States,<=50K
42,Self-emp-not-inc,214242,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States,>50K
25,Private,200408,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,2174,0,40,United-States,<=50K
49,Private,136455,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
32,Private,239824,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Private,217039,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,28,United-States,<=50K
60,Private,51290,7th-8th,4,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Local-gov,175674,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
35,Self-emp-not-inc,194404,Assoc-acdm,12,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Private,45612,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,37,United-States,<=50K
51,Private,410114,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
29,Private,182521,HS-grad,9,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
36,Local-gov,339772,HS-grad,9,Separated,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,<=50K
17,Private,169658,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,21,United-States,<=50K
52,Private,200853,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,6849,0,60,United-States,<=50K
24,Private,247564,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,249909,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
26,Local-gov,208122,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,1055,0,40,United-States,<=50K
27,Private,109881,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
39,Private,207824,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,60,United-States,<=50K
30,Private,369027,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,45,United-States,<=50K
50,Self-emp-not-inc,114117,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,32,United-States,<=50K
52,Self-emp-inc,51048,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
46,Private,102388,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,United-States,>50K
23,Private,190483,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
45,Private,462440,11th,7,Widowed,Other-service,Not-in-family,Black,Female,0,0,20,United-States,<=50K
65,Private,109351,9th,5,Widowed,Priv-house-serv,Unmarried,Black,Female,0,0,24,United-States,<=50K
29,Private,34383,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K
47,Private,241832,9th,5,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,40,El-Salvador,<=50K
30,Private,124187,HS-grad,9,Never-married,Farming-fishing,Own-child,Black,Male,0,0,60,United-States,<=50K
34,Private,153614,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
38,Self-emp-not-inc,267556,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,64,United-States,<=50K
33,Private,205469,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
49,Private,268090,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,26,United-States,>50K
47,Self-emp-not-inc,165039,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
49,Local-gov,120451,10th,6,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
43,Private,154374,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,60,United-States,>50K
30,Private,103649,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,>50K
58,Self-emp-not-inc,35723,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
19,Private,262601,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,14,United-States,<=50K
21,Private,226181,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,175697,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50K
47,Self-emp-inc,248145,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,Cuba,<=50K
52,Self-emp-not-inc,289436,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
26,Private,75654,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K
60,Private,199378,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,160968,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
36,Private,188563,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5178,0,50,United-States,>50K
31,Private,55849,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
50,Self-emp-inc,195322,Doctorate,16,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
31,Local-gov,402089,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
71,Private,78277,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,15,United-States,<=50K
58,?,158611,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,<=50K
30,State-gov,169496,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
20,Private,130959,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
24,Private,556660,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Male,4101,0,50,United-States,<=50K
35,Private,292472,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,>50K
38,State-gov,143774,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
27,Private,288341,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,32,United-States,<=50K
29,State-gov,71592,Some-college,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
70,?,167358,9th,5,Widowed,?,Unmarried,White,Female,1111,0,15,United-States,<=50K
34,Private,106742,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
44,Private,219288,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
43,Private,174524,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
44,Self-emp-not-inc,335183,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,>50K
35,Private,261293,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
27,Private,111900,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Local-gov,194360,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States,<=50K
20,Private,81145,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,25,United-States,<=50K
42,Private,341204,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,8614,0,40,United-States,>50K
27,State-gov,249362,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,3411,0,40,United-States,<=50K
42,Private,247019,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K
20,?,114746,11th,7,Married-spouse-absent,?,Own-child,Asian-Pac-Islander,Female,0,1762,40,South,<=50K
24,Private,172146,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,1721,40,United-States,<=50K
48,Federal-gov,110457,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
17,?,80077,11th,7,Never-married,?,Own-child,White,Female,0,0,20,United-States,<=50K
17,Self-emp-not-inc,368700,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,10,United-States,<=50K
33,Private,182556,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
50,Self-emp-inc,219420,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
22,Private,240817,HS-grad,9,Never-married,Sales,Own-child,White,Female,2597,0,40,United-States,<=50K
17,Private,102726,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,<=50K
32,Private,226267,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Mexico,<=50K
31,Private,125457,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
58,Self-emp-not-inc,204021,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
29,Local-gov,92262,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0,48,United-States,<=50K
37,Private,161141,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,>50K
34,Self-emp-not-inc,190290,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
23,Local-gov,430828,Some-college,10,Separated,Exec-managerial,Unmarried,Black,Male,0,0,40,United-States,<=50K
18,State-gov,59342,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,5,United-States,<=50K
34,Private,136721,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
66,?,149422,7th-8th,4,Never-married,?,Not-in-family,White,Male,0,0,4,United-States,<=50K
45,Local-gov,86644,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,United-States,<=50K
41,Private,195124,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,35,Dominican-Republic,<=50K
26,Private,167350,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,30,United-States,<=50K
54,Local-gov,113000,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,140027,Some-college,10,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,45,United-States,<=50K
42,Private,262425,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
20,Private,316702,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States,<=50K
23,State-gov,335453,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,20,United-States,<=50K
25,?,202480,Assoc-acdm,12,Never-married,?,Other-relative,White,Male,0,0,45,United-States,<=50K
35,Private,203628,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,>50K
31,Private,118710,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,1902,40,United-States,>50K
30,Private,189620,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,Poland,<=50K
19,Private,475028,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
36,Local-gov,110866,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
31,Private,243605,Bachelors,13,Widowed,Sales,Unmarried,White,Female,0,1380,40,Cuba,<=50K
21,Private,163870,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
31,Self-emp-not-inc,80145,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,295566,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Female,25236,0,65,United-States,>50K
44,Private,63042,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Female,0,0,50,United-States,>50K
40,Private,229148,12th,8,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,Jamaica,<=50K
45,Private,242552,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K
