1.585,1.598,1.611,5.000,5.000,5.000,1.749,1.740,1.751,1.786,5.000,5.000,1.836,1.205,1.216,1.240,0.596,0.565,0.549,0.541,0.550,5.000,1.015,1.560,Move-Forward
1.601,1.617,1.630,5.000,5.000,5.000,1.743,1.733,1.744,1.779,1.793,5.000,5.000,1.186,1.197,1.221,0.602,0.571,0.556,0.547,0.559,5.000,1.034,1.580,Move-Forward
1.617,1.636,1.649,5.000,5.000,5.000,1.736,1.726,1.737,2.769,5.000,5.000,1.177,1.168,1.179,1.202,0.608,0.573,0.562,0.553,0.561,5.000,1.052,1.599,Move-Forward
1.636,2.351,1.671,5.000,5.000,1.761,1.729,1.719,1.730,2.760,1.781,5.000,1.159,1.150,1.161,1.184,1.215,0.583,0.567,0.559,0.567,5.000,1.074,1.618,Move-Forward
1.660,2.380,2.866,5.000,5.000,2.056,1.722,1.712,1.723,2.755,5.000,5.000,1.140,1.131,1.142,1.165,1.361,0.586,0.571,0.565,0.573,5.000,1.095,1.638,Move-Forward
2.379,2.403,1.710,5.000,5.000,2.055,1.715,1.705,1.715,2.746,1.602,5.000,1.125,1.113,1.124,1.150,1.348,0.602,0.580,0.571,0.579,5.000,0.644,1.657,Move-Forward
2.398,2.426,2.900,5.000,5.000,2.074,1.707,1.698,1.707,2.738,1.580,5.000,1.110,1.094,1.105,1.299,1.335,0.605,0.584,0.578,0.586,5.000,0.650,1.677,Move-Forward
2.418,2.449,2.926,5.000,5.000,2.078,1.700,1.690,1.700,2.729,1.561,5.000,1.132,1.075,1.086,1.113,1.134,0.612,0.589,0.584,0.592,5.000,2.385,1.697,Move-Forward
2.438,2.927,2.945,5.000,5.000,1.727,1.692,1.679,1.692,2.720,1.570,5.000,5.000,1.056,1.067,1.087,1.118,0.615,0.602,0.591,0.599,5.000,0.661,1.717,Move-Forward
2.461,2.946,5.000,5.000,5.000,5.000,1.684,1.646,1.684,2.712,1.554,5.000,1.734,1.037,1.048,1.068,0.651,1.309,0.606,0.597,0.605,5.000,5.000,1.737,Move-Forward
2.481,2.962,5.000,5.000,5.000,1.712,1.679,1.631,1.676,2.706,5.000,5.000,2.765,1.018,1.029,1.049,1.077,0.628,0.610,0.604,0.615,5.000,5.000,1.757,Move-Forward
2.499,2.985,5.000,5.000,5.000,2.055,1.669,1.622,1.669,2.698,5.000,5.000,5.000,0.998,1.010,1.033,1.061,0.635,0.624,0.608,0.625,5.000,5.000,1.777,Move-Forward
2.519,3.001,5.000,1.761,5.000,1.703,1.661,1.609,1.661,2.697,5.000,1.005,0.996,0.979,0.990,1.010,1.029,0.642,0.623,0.615,0.629,5.000,5.000,1.801,Move-Forward
2.536,3.021,5.000,5.000,5.000,5.000,1.653,1.601,1.654,2.682,5.000,0.986,0.987,0.959,0.971,0.992,1.017,0.649,0.630,0.623,0.635,5.000,0.710,1.821,Move-Forward
2.553,3.043,5.000,5.000,5.000,5.000,1.648,1.592,1.601,5.000,5.000,0.967,0.951,0.940,0.952,0.972,0.991,0.656,0.637,0.631,0.652,5.000,2.398,1.839,Move-Forward
2.575,2.810,5.000,5.000,5.000,5.000,1.638,1.584,1.593,2.672,5.000,0.957,0.929,0.923,0.936,0.953,0.994,0.663,0.647,0.638,0.645,5.000,5.000,1.862,Move-Forward
2.595,3.082,5.000,5.000,5.000,5.000,1.630,1.572,1.582,1.600,5.000,5.000,0.911,0.904,0.917,0.935,0.703,0.670,0.651,0.645,0.653,5.000,1.337,1.882,Move-Forward
2.611,3.102,5.000,5.000,5.000,1.644,1.584,1.564,1.574,2.656,5.000,0.912,0.888,0.882,0.901,0.915,0.938,0.677,0.661,0.652,0.660,5.000,1.353,1.902,Sharp-Right-Turn
2.637,2.852,5.000,5.000,2.317,5.000,1.573,1.556,1.567,5.000,5.000,0.891,0.873,0.864,2.398,0.897,0.943,0.683,0.667,0.658,0.666,5.000,0.723,1.922,Sharp-Right-Turn
2.660,2.869,5.000,5.000,5.000,5.000,1.562,1.549,1.559,1.581,5.000,0.879,0.855,0.846,5.000,0.882,0.904,0.689,0.674,0.665,0.673,5.000,0.729,1.941,Sharp-Right-Turn
2.679,3.158,5.000,5.000,2.404,5.000,1.555,1.542,1.552,5.000,5.000,0.871,0.836,0.827,0.851,0.863,0.728,0.695,0.680,0.671,0.679,5.000,0.736,1.419,Sharp-Right-Turn
2.677,3.004,5.000,5.000,5.000,1.567,1.548,1.534,1.544,1.566,2.116,0.843,0.818,0.809,0.823,0.848,0.868,0.703,0.687,0.678,0.686,5.000,0.743,1.431,Sharp-Right-Turn
2.714,3.197,5.000,5.000,5.000,1.557,1.540,1.528,1.538,1.559,2.104,0.826,0.801,0.792,0.802,1.151,0.741,0.708,0.692,0.684,0.691,5.000,0.749,1.999,Sharp-Right-Turn
2.730,3.821,5.000,5.000,5.000,1.555,1.536,1.522,1.535,2.613,5.000,0.807,0.782,0.776,0.787,1.142,0.746,0.713,0.698,0.689,0.696,5.000,0.753,1.457,Sharp-Right-Turn
0.813,3.217,5.000,5.000,5.000,1.554,1.541,1.520,1.533,2.613,5.000,0.796,0.774,0.767,0.777,1.157,0.753,0.716,0.697,0.690,0.697,0.736,0.755,1.471,Sharp-Right-Turn
0.808,3.216,5.000,5.000,5.000,1.559,1.551,1.523,1.541,5.000,5.000,0.797,0.778,0.767,0.777,1.168,0.825,0.715,0.695,0.687,0.694,5.000,0.751,1.463,Sharp-Right-Turn
0.801,3.214,5.000,5.000,5.000,1.561,1.550,1.525,1.572,2.613,5.000,0.801,0.780,0.769,0.778,0.800,0.832,0.714,0.697,0.686,0.692,5.000,0.745,0.784,Sharp-Right-Turn
0.804,3.213,5.000,5.000,5.000,1.562,1.548,1.525,1.553,2.613,5.000,0.801,0.781,0.770,0.779,1.162,1.089,0.714,0.696,0.685,0.691,5.000,0.744,0.777,Sharp-Right-Turn
0.803,2.792,5.000,5.000,5.000,1.562,1.555,1.525,1.556,2.606,5.000,0.801,0.781,0.770,0.779,1.161,0.828,0.714,0.696,0.685,0.691,5.000,0.744,0.779,Sharp-Right-Turn
0.805,2.760,5.000,5.000,5.000,1.566,1.551,1.529,1.577,2.606,5.000,0.801,0.781,0.769,0.778,1.158,0.824,0.714,0.696,0.685,0.690,5.000,0.743,1.455,Sharp-Right-Turn
0.797,2.760,5.000,5.000,2.622,1.567,1.552,1.529,1.580,2.605,5.000,0.801,0.781,0.769,0.778,1.147,0.820,0.714,0.696,0.684,0.690,5.000,0.745,1.449,Sharp-Right-Turn
0.798,2.757,5.000,5.000,5.000,1.575,1.557,1.530,1.577,2.602,5.000,0.802,0.781,0.769,0.778,0.801,0.824,0.714,0.695,0.684,0.689,5.000,0.780,1.449,Sharp-Right-Turn
0.793,2.747,5.000,5.000,5.000,5.000,1.558,1.531,1.578,2.602,2.088,0.803,0.781,0.769,0.777,1.471,0.813,0.717,0.695,0.683,0.688,5.000,0.748,1.452,Sharp-Right-Turn
0.790,2.747,5.000,5.000,5.000,5.000,1.570,1.533,1.544,1.555,5.000,0.803,0.781,0.768,0.773,1.469,0.818,0.717,0.695,0.683,0.690,5.000,4.761,1.452,Sharp-Right-Turn
0.790,2.726,5.000,5.000,5.000,5.000,5.000,1.534,1.538,1.552,5.000,0.810,0.784,0.768,0.772,1.479,0.812,0.728,0.698,0.682,0.698,0.744,4.765,0.776,Sharp-Right-Turn
0.783,2.730,5.000,5.000,5.000,5.000,5.000,1.536,1.536,1.552,5.000,5.000,0.788,0.768,0.771,0.794,0.809,0.735,0.701,0.681,0.685,0.707,4.762,0.773,Sharp-Right-Turn
0.779,2.734,3.226,5.000,5.000,5.000,1.566,1.548,1.537,1.549,5.000,5.000,0.819,0.771,0.769,1.474,0.806,0.837,0.708,0.680,0.684,0.701,0.766,0.762,Sharp-Right-Turn
2.017,2.738,3.224,5.000,5.000,5.000,5.000,1.608,1.539,1.549,5.000,5.000,0.820,0.774,0.765,1.527,0.818,0.833,1.143,0.682,0.678,0.695,0.721,0.744,Sharp-Right-Turn
2.017,2.742,2.943,5.000,5.000,5.000,5.000,1.548,1.540,1.547,5.000,5.000,0.821,0.788,0.763,0.779,0.809,0.830,1.137,0.684,0.676,0.689,0.714,0.741,Sharp-Right-Turn
1.457,2.746,3.042,5.000,5.000,4.775,1.572,1.547,1.538,1.548,1.570,5.000,1.559,0.777,0.762,0.777,0.799,0.830,1.132,0.683,0.674,0.686,0.711,0.737,Sharp-Right-Turn
1.453,2.747,3.221,5.000,5.000,4.783,5.000,1.549,1.540,1.552,1.570,5.000,5.000,0.771,0.761,0.776,0.800,0.823,0.700,0.681,0.672,0.680,0.704,0.732,Sharp-Right-Turn
0.756,0.792,3.219,5.000,5.000,5.000,5.000,1.552,1.542,1.585,5.000,5.000,0.793,0.770,0.760,0.770,1.144,0.825,0.704,0.677,0.670,0.677,0.701,0.726,Sharp-Right-Turn
0.751,2.027,2.757,5.000,5.000,5.000,5.000,1.555,1.547,1.558,5.000,1.588,0.807,0.770,0.759,0.767,1.138,0.816,0.704,0.676,0.669,0.675,0.700,0.721,Sharp-Right-Turn
1.449,2.027,2.758,5.000,5.000,5.000,5.000,1.561,1.549,1.549,2.600,2.080,5.000,0.769,0.758,0.763,1.181,1.068,0.704,0.679,0.667,0.673,0.694,4.771,Sharp-Right-Turn
0.738,2.024,2.735,5.000,5.000,5.000,5.000,1.564,1.551,1.550,2.596,0.853,5.000,0.773,0.757,0.761,0.797,0.742,0.705,0.679,0.666,0.682,0.701,4.775,Sharp-Right-Turn
0.762,0.796,2.736,3.236,5.000,5.000,5.000,1.580,1.556,1.551,1.567,0.851,5.000,0.776,0.756,0.760,0.806,0.743,0.715,0.682,0.665,0.667,0.685,5.000,Sharp-Right-Turn
0.725,2.024,2.747,3.231,5.000,3.811,5.000,5.000,1.560,1.553,1.564,5.000,5.000,0.783,0.755,0.758,0.778,0.748,0.831,0.689,0.664,0.665,0.678,0.718,Sharp-Right-Turn
0.722,2.025,2.750,3.232,5.000,5.000,5.000,1.574,1.566,1.550,1.564,1.588,5.000,5.000,0.762,0.756,0.773,0.789,1.103,0.720,0.664,0.662,0.674,0.704,Sharp-Right-Turn
0.716,1.468,2.748,3.233,5.000,5.000,5.000,1.578,1.564,1.551,1.561,1.584,5.000,5.000,0.769,0.751,0.776,0.783,1.115,1.130,0.670,0.660,0.668,0.700,Sharp-Right-Turn
0.715,1.457,2.750,3.230,5.000,3.826,5.000,1.579,1.564,1.553,1.562,5.000,0.804,5.000,0.772,0.750,0.767,0.779,1.067,0.685,0.663,0.657,0.665,0.695,Sharp-Right-Turn
0.707,0.753,2.755,3.231,5.000,5.000,5.000,1.585,1.566,1.555,1.569,1.578,0.809,5.000,0.758,0.748,0.764,0.779,0.811,0.862,0.662,0.656,0.662,0.688,Sharp-Right-Turn
0.703,0.752,2.034,2.747,5.000,5.000,5.000,1.599,1.572,1.560,1.604,2.603,5.000,5.000,0.758,0.747,0.759,0.779,1.055,0.862,0.661,0.654,0.660,0.685,Sharp-Right-Turn
4.777,0.746,2.031,2.744,5.000,5.000,5.000,1.600,1.579,1.563,1.577,2.602,5.000,5.000,0.758,0.746,0.754,0.776,1.049,0.860,0.660,0.652,0.658,0.679,Sharp-Right-Turn
0.696,0.743,2.027,2.739,5.000,5.000,5.000,5.000,5.000,1.569,1.569,2.595,1.618,5.000,0.761,0.745,0.755,1.125,1.047,0.851,0.660,0.651,0.663,0.703,Sharp-Right-Turn
0.685,0.766,2.027,2.757,3.251,5.000,5.000,5.000,5.000,1.574,1.567,1.583,2.075,5.000,0.764,0.744,0.748,0.773,1.044,0.713,0.663,0.650,0.650,0.706,Sharp-Right-Turn
0.686,0.732,2.028,2.752,3.250,5.000,5.000,5.000,5.000,1.651,1.568,1.580,5.000,5.000,0.768,0.747,0.749,0.753,0.786,0.810,0.673,0.649,0.648,0.668,Sharp-Right-Turn
0.700,0.713,2.030,2.755,2.974,5.000,5.000,1.618,5.000,1.678,1.566,1.576,1.611,5.000,5.000,0.746,0.744,0.749,0.778,0.804,0.666,0.661,0.645,0.657,Move-Forward
0.699,0.705,1.460,2.763,3.246,5.000,5.000,1.622,5.000,1.577,1.567,1.577,5.000,5.000,5.000,0.742,0.739,0.745,0.770,0.799,0.664,0.652,0.643,0.651,Move-Forward
0.672,0.701,1.454,2.769,3.248,5.000,5.000,1.623,5.000,1.583,1.568,1.578,5.000,5.000,5.000,0.741,0.733,0.745,0.762,0.711,0.667,0.651,0.641,0.649,Move-Forward
0.669,0.697,0.731,2.493,3.247,3.269,5.000,1.626,5.000,1.584,1.570,1.581,5.000,5.000,5.000,0.739,0.731,0.741,0.761,0.792,0.667,0.650,0.640,0.646,Move-Forward
0.670,0.695,1.457,2.040,2.778,3.264,5.000,1.626,5.000,1.586,1.572,1.607,2.594,5.000,5.000,0.738,0.730,0.740,0.763,0.784,0.669,0.653,0.642,0.648,Move-Forward
0.675,0.702,1.460,2.046,3.252,5.000,5.000,1.621,5.000,1.579,1.567,1.602,5.000,5.000,5.000,0.737,0.729,0.742,0.763,0.784,0.673,0.656,0.646,0.652,Move-Forward
0.682,0.708,1.465,2.048,3.254,5.000,5.000,1.613,5.000,1.571,1.560,1.566,5.000,5.000,5.000,0.735,0.727,0.737,0.755,0.724,0.679,0.663,0.652,0.659,Move-Forward
0.691,0.720,1.476,2.779,3.258,5.000,5.000,1.601,5.000,1.562,1.551,1.557,5.000,5.000,5.000,0.732,0.724,0.734,0.768,0.735,0.687,0.672,0.662,0.668,Move-Forward
0.702,0.731,1.486,2.788,3.263,5.000,5.000,1.592,5.000,1.557,1.540,1.555,5.000,5.000,5.000,0.727,0.719,0.726,1.133,0.778,0.698,0.682,0.673,0.679,Move-Forward
0.714,0.743,1.498,2.796,3.270,5.000,5.000,1.580,5.000,1.544,1.527,1.538,5.000,5.000,5.000,0.721,0.714,0.720,1.101,1.047,0.712,0.696,0.685,0.695,Move-Forward
0.725,0.757,1.511,2.089,3.279,5.000,5.000,1.566,5.000,1.527,1.513,1.552,5.000,5.000,5.000,0.715,0.707,0.714,0.743,1.052,0.726,0.707,0.699,0.706,Move-Forward
0.743,0.772,0.811,2.101,3.287,5.000,5.000,1.554,5.000,1.525,1.497,1.533,2.591,5.000,5.000,0.709,0.701,0.707,0.730,1.061,0.741,0.725,0.715,0.724,Move-Forward
0.761,0.787,1.540,2.114,3.298,5.000,5.000,4.098,5.000,1.499,1.481,1.492,2.585,5.000,5.000,0.705,0.694,0.700,0.726,1.070,0.758,0.742,0.731,0.741,Move-Forward
0.776,0.803,1.555,2.124,3.315,5.000,5.000,5.000,5.000,1.642,1.464,1.497,2.579,5.000,5.000,0.698,0.687,0.693,1.495,0.746,0.774,0.758,0.748,0.757,Move-Forward
0.793,0.820,0.859,2.138,3.326,5.000,5.000,5.000,5.000,1.461,1.447,1.473,1.690,5.000,5.000,0.691,0.679,0.686,0.708,0.732,0.792,0.776,0.765,0.774,Move-Forward
0.810,0.837,1.584,2.859,3.332,5.000,5.000,1.493,5.000,1.450,1.429,5.000,2.574,2.053,5.000,0.683,0.672,0.678,0.713,0.724,0.810,0.794,0.783,0.792,Move-Forward
0.827,0.858,0.894,2.170,3.344,5.000,5.000,1.473,5.000,1.599,1.411,2.586,2.569,2.054,5.000,0.676,0.665,0.671,0.693,0.717,0.832,0.812,0.801,0.809,Move-Forward
0.849,0.873,1.620,2.882,3.363,5.000,5.000,4.061,5.000,1.581,1.392,1.422,2.566,5.000,5.000,0.669,0.657,0.664,0.683,0.711,0.847,0.830,0.819,0.828,Move-Forward
0.867,0.894,1.637,2.197,5.000,5.000,5.000,4.051,5.000,1.563,1.374,1.406,2.563,5.000,5.000,0.662,0.650,0.656,0.678,0.703,0.866,0.849,0.838,0.874,Move-Forward
0.883,0.913,1.654,2.212,3.070,5.000,5.000,4.048,5.000,1.553,1.355,1.379,2.561,5.000,5.000,0.655,0.643,0.648,1.587,0.693,0.885,0.868,0.857,0.865,Move-Forward
0.902,0.932,1.671,2.224,3.067,5.000,5.000,4.041,5.000,1.559,1.335,1.381,2.559,5.000,5.000,0.648,0.636,0.644,0.663,0.689,0.905,0.888,0.876,0.919,Move-Forward
5.000,0.950,1.692,2.236,3.084,5.000,5.000,4.031,5.000,1.572,1.316,1.345,2.553,5.000,5.000,0.641,0.629,0.638,0.656,1.197,0.924,0.906,0.895,0.927,Move-Forward
0.962,0.973,1.709,2.251,3.078,3.084,5.000,4.024,5.000,1.525,1.297,1.322,2.551,5.000,5.000,0.634,0.622,0.630,0.649,0.674,0.943,0.926,0.914,0.950,Move-Forward
0.981,0.991,1.726,2.265,3.079,3.093,5.000,5.000,5.000,5.000,1.278,1.293,2.553,5.000,5.000,0.628,0.615,0.624,0.642,0.667,0.965,0.945,0.933,0.969,Move-Forward
1.683,5.000,1.740,2.280,3.080,3.095,5.000,5.000,5.000,5.000,1.262,1.277,2.551,5.000,5.000,0.621,0.608,0.617,0.635,0.660,0.983,0.963,0.952,0.981,Move-Forward
1.015,5.000,1.763,2.295,3.092,3.097,5.000,5.000,5.000,5.000,1.240,1.275,2.555,5.000,5.000,0.615,0.602,0.610,0.625,0.653,1.000,0.983,0.971,1.007,Move-Forward
1.079,5.000,1.778,2.309,3.093,3.106,5.000,5.000,5.000,5.000,1.223,1.245,2.550,5.000,5.000,0.608,0.595,0.604,0.622,0.647,1.022,1.005,0.991,1.019,Move-Forward
1.042,5.000,2.324,2.324,3.107,3.118,5.000,5.000,5.000,5.000,1.200,1.219,2.548,5.000,5.000,0.601,0.588,0.597,0.616,0.641,1.042,1.022,1.010,1.039,Move-Forward
5.000,1.088,2.339,2.340,3.110,5.000,5.000,5.000,5.000,1.400,1.180,1.199,2.547,5.000,5.000,0.594,0.582,0.587,0.609,0.631,1.058,1.045,1.030,1.063,Move-Forward
5.000,2.370,2.354,2.355,3.146,5.000,5.000,5.000,5.000,5.000,1.161,1.178,2.545,5.000,5.000,0.587,0.575,0.580,0.602,0.627,1.078,1.064,1.050,1.085,Move-Forward
1.130,2.385,2.369,2.370,3.125,5.000,5.000,5.000,5.000,5.000,1.141,1.778,5.000,5.000,5.000,0.581,0.568,0.574,0.592,0.617,1.101,1.084,1.069,1.098,Move-Forward
1.133,2.397,2.385,2.389,3.142,5.000,5.000,5.000,5.000,1.401,1.121,1.144,5.000,5.000,5.000,0.573,0.561,0.566,0.585,0.610,1.120,1.103,1.089,1.135,Move-Forward
1.162,2.416,2.400,2.403,5.000,5.000,5.000,5.000,5.000,5.000,1.102,1.121,5.000,5.000,5.000,0.566,0.554,0.562,0.578,0.603,1.139,1.123,1.108,1.140,Move-Forward
2.452,1.463,2.414,2.415,3.158,5.000,5.000,5.000,5.000,5.000,1.083,1.101,5.000,5.000,5.000,0.559,0.547,0.556,0.571,0.597,1.158,1.141,1.127,1.159,Move-Forward
1.281,1.471,2.428,2.430,3.218,5.000,5.000,1.131,5.000,5.000,1.065,1.076,5.000,5.000,5.000,0.553,0.541,0.549,0.568,0.590,1.176,1.160,1.145,1.178,Move-Forward
1.427,1.482,2.443,2.444,3.170,5.000,5.000,5.000,5.000,5.000,1.046,1.051,5.000,5.000,5.000,0.547,0.534,0.543,0.562,0.584,1.195,1.178,1.163,1.199,Move-Forward
1.298,1.500,2.457,2.461,3.167,5.000,5.000,5.000,5.000,5.000,1.028,1.626,5.000,5.000,5.000,0.540,0.528,0.537,0.562,0.577,1.212,1.196,1.181,1.214,Move-Forward
1.314,1.273,1.298,2.472,3.180,5.000,5.000,5.000,5.000,1.692,1.010,1.036,5.000,5.000,5.000,0.534,0.522,0.530,0.549,0.571,1.230,1.213,1.199,1.228,Move-Forward
1.469,2.504,2.485,2.489,3.173,5.000,5.000,5.000,5.000,5.000,0.992,1.008,5.000,5.000,1.672,0.528,0.515,0.524,0.549,0.565,1.248,1.231,1.217,1.239,Move-Forward
1.352,2.518,2.499,2.507,3.185,5.000,5.000,1.041,5.000,5.000,0.974,0.989,5.000,5.000,5.000,0.522,0.509,0.517,0.537,0.562,1.266,1.249,1.235,1.264,Move-Forward
1.279,1.565,2.513,2.524,3.163,5.000,2.967,1.022,5.000,5.000,0.956,0.971,5.000,5.000,5.000,0.515,0.503,0.512,0.530,0.555,1.281,1.268,1.253,1.279,Move-Forward
1.322,2.546,2.528,2.533,3.179,5.000,2.962,1.004,5.000,5.000,0.938,0.955,5.000,5.000,5.000,0.509,0.496,0.505,0.521,0.546,1.299,1.282,1.271,1.293,Move-Forward
1.315,2.558,2.542,2.560,3.188,5.000,2.960,0.983,5.000,1.557,0.919,0.937,5.000,5.000,0.690,0.502,0.490,0.498,0.514,0.539,1.317,1.300,1.289,1.325,Sharp-Right-Turn
1.336,2.575,2.556,2.568,3.221,5.000,2.955,0.964,5.000,5.000,0.901,0.912,5.000,5.000,0.671,0.496,0.483,0.489,0.508,0.533,1.335,1.319,1.307,1.343,Sharp-Right-Turn
1.369,2.586,2.570,2.579,3.212,5.000,2.954,0.950,5.000,0.901,0.883,0.890,5.000,5.000,0.619,0.489,0.477,0.483,0.505,0.527,1.353,1.336,1.325,1.358,Sharp-Right-Turn
1.387,2.601,2.585,2.594,3.219,5.000,2.950,0.929,5.000,5.000,0.865,0.872,5.000,5.000,0.607,0.483,0.471,0.477,0.498,0.520,1.371,1.357,1.343,1.375,Sharp-Right-Turn
1.395,2.617,1.463,1.482,3.242,5.000,2.952,0.909,5.000,0.867,0.848,0.861,5.000,5.000,0.593,0.477,0.464,0.473,0.505,0.514,1.388,1.375,1.360,1.393,Sharp-Right-Turn
1.416,1.643,2.611,2.620,3.239,5.000,2.948,0.896,5.000,5.000,0.833,0.848,5.000,5.000,0.580,0.471,0.459,0.465,0.486,0.508,1.404,1.390,1.375,1.405,Sharp-Right-Turn
1.429,1.483,1.662,1.503,3.252,3.266,2.952,0.890,5.000,5.000,0.822,0.830,5.000,5.000,0.568,0.467,0.454,0.462,1.928,0.502,1.415,1.401,1.387,1.398,Sharp-Right-Turn
1.426,1.461,1.651,2.624,3.257,3.258,5.000,5.000,5.000,5.000,0.821,0.822,5.000,5.000,5.000,0.469,0.452,0.462,0.488,0.495,1.417,1.403,1.388,1.402,Sharp-Right-Turn
1.416,1.450,1.464,2.622,3.252,3.251,5.000,5.000,5.000,5.000,0.824,0.825,5.000,5.000,5.000,0.473,0.453,0.458,0.477,0.494,1.415,1.404,1.385,1.393,Sharp-Right-Turn
1.415,1.445,1.462,2.621,3.256,3.252,5.000,5.000,5.000,5.000,0.829,0.826,5.000,5.000,5.000,0.477,0.453,0.455,0.477,0.494,1.415,1.403,1.384,1.392,Sharp-Right-Turn
1.407,1.448,1.465,2.621,3.256,3.252,5.000,5.000,5.000,5.000,0.832,0.825,5.000,5.000,5.000,0.477,0.453,0.454,0.476,0.493,1.418,1.403,1.384,1.389,Sharp-Right-Turn
1.407,1.444,1.458,2.622,3.259,3.252,5.000,5.000,5.000,5.000,0.829,0.825,5.000,5.000,5.000,0.477,0.453,0.454,0.476,0.493,1.418,1.404,1.384,1.392,Sharp-Right-Turn
1.404,5.000,1.463,2.622,2.649,3.256,5.000,5.000,5.000,5.000,0.832,0.825,5.000,5.000,5.000,0.477,0.452,0.453,0.471,0.494,1.422,1.407,1.384,1.388,Sharp-Right-Turn
1.402,1.609,1.454,2.622,3.248,3.253,5.000,5.000,5.000,5.000,0.833,0.822,5.000,5.000,5.000,0.491,0.452,0.452,0.467,0.493,0.827,1.408,1.384,1.388,Sharp-Right-Turn
1.398,1.607,1.453,2.622,3.254,3.254,5.000,5.000,5.000,5.000,5.000,0.823,0.845,5.000,0.507,0.494,0.451,0.452,0.466,0.491,0.822,1.408,1.384,1.387,Sharp-Right-Turn
1.400,1.609,1.449,2.622,3.251,3.254,5.000,5.000,5.000,1.562,5.000,0.826,0.844,1.006,0.507,0.570,0.451,0.451,0.464,0.489,0.801,1.412,1.384,1.387,Sharp-Right-Turn
1.400,1.609,1.452,2.622,3.251,3.254,5.000,5.000,5.000,5.000,5.000,0.823,0.841,1.010,0.507,0.570,0.451,0.451,0.464,0.489,0.801,1.417,1.384,1.387,Sharp-Right-Turn
1.399,1.608,1.448,2.622,3.248,3.254,5.000,5.000,5.000,5.000,5.000,0.823,0.842,1.007,0.508,0.522,0.451,0.450,0.464,0.489,0.797,1.414,1.383,1.386,Sharp-Right-Turn
1.398,1.437,1.446,2.622,2.640,3.254,5.000,5.000,5.000,5.000,0.837,0.826,0.838,1.007,0.508,5.000,0.451,0.450,0.463,0.490,0.797,1.412,1.386,1.386,Sharp-Right-Turn
1.394,1.439,1.445,2.623,3.246,3.254,5.000,5.000,5.000,5.000,5.000,0.826,0.838,1.009,0.508,5.000,0.454,0.449,0.459,0.490,0.796,1.415,1.386,1.385,Sharp-Right-Turn
1.394,1.433,1.442,2.623,3.246,3.254,5.000,5.000,5.000,5.000,0.834,0.823,0.838,1.012,0.508,2.036,0.453,0.448,0.458,0.491,0.793,1.415,1.387,1.385,Sharp-Right-Turn
1.393,1.445,1.441,2.621,2.638,3.254,5.000,5.000,5.000,5.000,0.834,0.823,0.838,1.012,0.508,0.606,0.453,0.448,0.457,0.490,0.792,1.415,1.390,1.385,Sharp-Right-Turn
1.393,1.445,1.440,2.624,2.642,3.255,5.000,5.000,5.000,5.000,0.835,0.823,0.838,5.000,0.512,0.567,0.452,0.447,0.457,3.266,0.792,1.422,1.390,1.384,Sharp-Right-Turn
1.392,1.416,1.439,2.621,2.641,3.255,5.000,5.000,5.000,5.000,0.835,0.823,0.838,2.425,5.000,0.571,0.452,0.447,0.456,3.262,0.792,1.472,1.392,1.381,Sharp-Right-Turn
1.392,1.416,1.438,2.621,2.641,3.256,5.000,5.000,5.000,5.000,0.835,0.823,0.838,5.000,5.000,0.576,0.451,0.446,0.454,3.262,0.791,1.471,1.389,1.380,Sharp-Right-Turn
1.388,1.411,1.436,2.622,3.248,3.254,5.000,5.000,5.000,5.000,0.833,0.823,0.837,2.386,5.000,0.562,0.451,0.445,0.453,3.268,0.522,1.518,1.392,1.380,Sharp-Right-Turn
1.387,1.410,1.437,2.623,3.268,3.256,3.269,3.950,5.000,5.000,0.834,0.823,0.836,2.583,5.000,0.473,0.449,0.443,0.451,0.485,0.515,1.517,1.396,1.380,Sharp-Right-Turn
1.386,1.411,1.435,2.625,3.249,3.261,3.267,5.000,5.000,5.000,0.834,0.823,5.000,2.600,5.000,0.476,0.448,0.438,0.448,0.472,0.788,1.438,1.420,1.379,Sharp-Right-Turn
1.386,1.409,2.161,2.630,2.670,3.263,3.271,5.000,5.000,5.000,0.838,0.824,5.000,5.000,5.000,0.486,0.447,0.440,0.446,0.468,0.498,1.430,1.390,1.380,Sharp-Right-Turn
1.408,1.414,2.648,2.632,2.641,3.255,3.267,5.000,0.895,5.000,0.840,0.824,0.837,5.000,5.000,0.490,0.446,0.438,0.446,0.477,0.486,1.431,1.391,1.380,Sharp-Right-Turn
1.391,1.422,1.436,1.466,2.639,3.261,3.269,3.288,5.000,5.000,5.000,0.829,0.830,5.000,5.000,0.493,0.449,0.436,0.438,0.488,0.475,1.440,1.395,1.383,Sharp-Right-Turn
1.384,1.422,1.430,1.457,2.637,3.269,3.270,5.000,5.000,5.000,5.000,0.830,0.830,5.000,5.000,0.487,0.451,0.435,0.436,0.484,0.473,1.435,1.399,1.383,Sharp-Right-Turn
1.380,1.400,1.427,1.452,2.638,2.657,3.274,3.289,5.000,5.000,5.000,0.831,0.829,5.000,5.000,0.485,0.526,0.434,0.433,0.453,0.466,0.787,1.404,1.383,Sharp-Right-Turn
1.379,1.395,1.424,1.443,2.639,3.282,3.273,3.287,5.000,5.000,5.000,0.842,0.826,5.000,5.000,5.000,0.475,0.432,0.431,0.443,0.462,0.782,1.419,1.383,Sharp-Right-Turn
